eth_price,issuer,net_flow,net_flow_usd,net_tvl,net_tvl_usd,time,tvl,tvl_usd
0,Franklin Templeton,,,379.5330275850588,1788222.9940908665,2025-09-13 00:00:00,0.0,0.0
0,Franklin Templeton,,,379.5330275850588,1770806.223454988,2025-09-14 00:00:00,0.0,0.0
0,Franklin Templeton,,,379.5330275850588,1749165.2502220878,2025-09-15 00:00:00,0.0,0.0
0,Franklin Templeton,,,379.5330275850588,1718172.5831894919,2025-09-16 00:00:00,0.0,0.0
0,Franklin Templeton,,,379.5330275850588,1709720.382665173,2025-09-17 00:00:00,0.0,0.0
0,Franklin Templeton,,,379.5330275850588,1743115.493762382,2025-09-18 00:00:00,0.0,0.0
0,Franklin Templeton,,,1138.6154695348848,5225709.85589444,2025-09-19 00:00:00,759.082441949826,3483831.6398019847
0,Franklin Templeton,,,1138.6154695348848,5092332.439793124,2025-09-20 00:00:00,0.0,0.0
0,Franklin Templeton,,,1138.6154695348848,5107271.074753421,2025-09-21 00:00:00,0.0,0.0
0,Franklin Templeton,,,1138.6154695348848,5069218.545761566,2025-09-22 00:00:00,0.0,0.0
0,Franklin Templeton,,,1138.6154697468849,4786044.879379359,2025-09-23 00:00:00,2.12e-07,0.0008911186800000001
0,Franklin Templeton,,,1138.6154697468849,4745327.9901812095,2025-09-24 00:00:00,0.0,0.0
0,Franklin Templeton,,,1138.6154697468849,4734067.083185413,2025-09-25 00:00:00,0.0,0.0
0,Franklin Templeton,,,379.5814982381348,1470195.0589759438,2025-09-26 00:00:00,-759.03397150875,-2939890.3784476905
0,Franklin Templeton,,,379.5814982381348,1532245.2464929319,2025-09-27 00:00:00,0.0,0.0
0,Franklin Templeton,,,379.5814982381348,1527481.498690043,2025-09-28 00:00:00,0.0,0.0
0,Franklin Templeton,,,379.5814982381348,1573695.546100536,2025-09-29 00:00:00,0.0,0.0
0,Franklin Templeton,,,1897.5969410243988,8005619.926732553,2025-09-30 00:00:00,1518.015442786264,6404233.910335545
0,Franklin Templeton,,,1897.5969410243988,7867835.412844772,2025-10-01 00:00:00,0.0,0.0
0,Franklin Templeton,,,1897.5969410243988,8255134.948507853,2025-10-02 00:00:00,0.0,0.0
0,Franklin Templeton,,,1897.5969410243988,8515561.15269404,2025-10-03 00:00:00,0.0,0.0
0,Franklin Templeton,,,1897.5969410243988,8569130.314339159,2025-10-04 00:00:00,0.0,0.0
0,Franklin Templeton,,,1897.5969410243988,8520684.664434807,2025-10-05 00:00:00,0.0,0.0
0,Franklin Templeton,,,1897.5969410243988,8570686.3438308,2025-10-06 00:00:00,0.0,0.0
0,Franklin Templeton,,,1897.5969410243988,8897073.017686997,2025-10-07 00:00:00,0.0,0.0
0,Franklin Templeton,,,1897.5969410243988,8447038.927153649,2025-10-08 00:00:00,0.0,0.0
0,Franklin Templeton,,,1897.5969410243988,8593324.67533722,2025-10-09 00:00:00,0.0,0.0
0,Franklin Templeton,,,1889.138030362362,8255722.106486559,2025-10-10 00:00:00,-8.458910662036729,-36966.285484166714
0,Franklin Templeton,,,1889.138030362362,7257482.679862783,2025-10-11 00:00:00,0.0,0.0
0,Franklin Templeton,,,1889.138030362362,7089594.98310448,2025-10-12 00:00:00,0.0,0.0
0,Franklin Templeton,,,1889.138030362362,7858341.921799836,2025-10-13 00:00:00,0.0,0.0
0,Franklin Templeton,,,371.1989627375374,1576159.0516487397,2025-10-14 00:00:00,-1517.9390676248247,-6445366.613213797
0,Franklin Templeton,,,2268.6205615958647,9362801.233556679,2025-10-15 00:00:00,1897.4215988583273,7830829.706432214
0,Franklin Templeton,,,2268.6205953896674,9045307.920701958,2025-10-16 00:00:00,3.3793802550974306e-05,0.1347406219030917
0,Franklin Templeton,,,1508.657653058315,5876161.212356014,2025-10-17 00:00:00,-759.9629423313525,-2960025.261862925
0,Franklin Templeton,,,1508.657653058315,5785385.281371496,2025-10-18 00:00:00,0.0,0.0
0,Franklin Templeton,,,1508.657653058315,5873143.897049898,2025-10-19 00:00:00,0.0,0.0
0,Franklin Templeton,,,1508.657653058315,6015470.660039419,2025-10-20 00:00:00,0.0,0.0
0,Franklin Templeton,,,1508.657653058315,6008410.142223106,2025-10-21 00:00:00,0.0,0.0
0,Franklin Templeton,,,1508.657653058315,5847783.361901987,2025-10-22 00:00:00,0.0,0.0
0,Franklin Templeton,,,1508.657653058315,5742931.655014435,2025-10-23 00:00:00,0.0,0.0
0,Franklin Templeton,,,1508.657653058315,5818802.048386738,2025-10-24 00:00:00,0.0,0.0
0,Franklin Templeton,,,1508.657653058315,5938529.119733445,2025-10-25 00:00:00,0.0,0.0
0,Franklin Templeton,,,1508.657653058315,5968475.974146653,2025-10-26 00:00:00,0.0,0.0
0,Franklin Templeton,,,1508.657653058315,6271293.738268518,2025-10-27 00:00:00,0.0,0.0
0,Franklin Templeton,,,1508.657653058315,6218747.192212497,2025-10-28 00:00:00,0.0,0.0
0,Franklin Templeton,,,1508.657653058315,6010688.215279224,2025-10-29 00:00:00,0.0,0.0
0,Franklin Templeton,,,1508.657653058315,5893978.4592386335,2025-10-30 00:00:00,0.0,0.0
0,Franklin Templeton,,,371.3072688951095,1412690.4875290892,2025-10-31 00:00:00,-1137.3503841632055,-4327208.765602698
0,Franklin Templeton,,,371.3072688951095,1429640.664354151,2025-11-01 00:00:00,0.0,0.0
0,Franklin Templeton,,,371.3072688951095,1439480.3069798714,2025-11-02 00:00:00,0.0,0.0
0,Franklin Templeton,,,371.3072688951095,1451466.1056198056,2025-11-03 00:00:00,0.0,0.0
0,Franklin Templeton,,,371.3072688951095,1337905.4905009253,2025-11-04 00:00:00,0.0,0.0
0,Franklin Templeton,,,371.3072688951095,1222157.8755682528,2025-11-05 00:00:00,0.0,0.0
0,Franklin Templeton,,,371.3072688951095,1271649.421439282,2025-11-06 00:00:00,0.0,0.0
0,Franklin Templeton,,,371.3072688951095,1230504.8629730148,2025-11-07 00:00:00,0.0,0.0
0,Franklin Templeton,,,371.3072688951095,1276227.6400647587,2025-11-08 00:00:00,0.0,0.0
0,Franklin Templeton,,,371.3072688951095,1263848.2557197958,2025-11-09 00:00:00,0.0,0.0
0,Franklin Templeton,,,371.3072688951095,1331173.689715857,2025-11-10 00:00:00,0.0,0.0
0,Franklin Templeton,,,371.3072688951095,1325154.7988870672,2025-11-11 00:00:00,0.0,0.0
0,Franklin Templeton,,,367.1750801452585,1255327.5380070214,2025-11-12 00:00:00,-4.132188749850986,-14127.457473090539
0,Franklin Templeton,,,367.1750801462585,1253818.4484310392,2025-11-13 00:00:00,1.000000007e-09,3.4147700239033904e-06
0,Franklin Templeton,,,367.1750801462585,1187613.1097298672,2025-11-14 00:00:00,0.0,0.0
0,Franklin Templeton,,,367.1750801462585,1142200.895817378,2025-11-15 00:00:00,0.0,0.0
0,Franklin Templeton,,,367.1750801462585,1163691.6532583386,2025-11-16 00:00:00,0.0,0.0
0,Franklin Templeton,,,367.1750801462585,1137445.978529484,2025-11-17 00:00:00,0.0,0.0
0,Franklin Templeton,,,367.1750801462585,1111501.3873663493,2025-11-18 00:00:00,0.0,0.0
0,21Shares,,,0.0,0.0,2025-09-05 00:00:00,0.0,0.0
0,21Shares,,,0.0,0.0,2025-09-06 00:00:00,0.0,0.0
0,21Shares,,,0.0,0.0,2025-09-07 00:00:00,0.0,0.0
0,21Shares,,,-3395.5433022808843,-14629290.852680916,2025-09-08 00:00:00,-3395.5433022808843,-14629290.852680916
0,21Shares,,,-3395.5432695175564,-14628645.55830284,2025-09-09 00:00:00,3.27633281149999e-05,0.1411506425517614
0,21Shares,,,-3395.5432695175564,-14636523.218688123,2025-09-10 00:00:00,0.0,0.0
0,21Shares,,,-1747.7334795355564,-7603357.20670628,2025-09-11 00:00:00,1647.809789982,7168648.188435593
0,21Shares,,,-1747.7334795355564,-7795380.684102851,2025-09-12 00:00:00,0.0,0.0
0,21Shares,,,-1747.7334795355564,-8234690.97151891,2025-09-13 00:00:00,0.0,0.0
0,21Shares,,,-1747.7334795355564,-8154487.482143022,2025-09-14 00:00:00,0.0,0.0
0,21Shares,,,-249.7589642945568,-1151071.6315132526,2025-09-15 00:00:00,1497.9745152409996,6903760.087626652
0,21Shares,,,-249.7589622925568,-1130676.305425765,2025-09-16 00:00:00,2.002e-06,0.00906319414
0,21Shares,,,-249.7589622925568,-1125114.1733355098,2025-09-17 00:00:00,0.0,0.0
0,21Shares,,,199.62633555844317,916841.8376894622,2025-09-18 00:00:00,449.38529785099996,2063932.3021170942
0,21Shares,,,199.6263375594432,916191.0650191912,2025-09-19 00:00:00,2.001e-06,0.009183649529999999
0,21Shares,,,199.6263375594432,892806.8358374782,2025-09-20 00:00:00,0.0,0.0
0,21Shares,,,199.6263375594432,895425.9333862581,2025-09-21 00:00:00,0.0,0.0
0,21Shares,,,-1148.495515919663,-5113205.401470772,2025-09-22 00:00:00,-1348.121853479106,-6001959.822655793
0,21Shares,,,-1148.495515919663,-4827574.5666615525,2025-09-23 00:00:00,0.0,0.0
0,21Shares,,,-1148.495515919663,-4786504.367012265,2025-09-24 00:00:00,0.0,0.0
0,21Shares,,,-2646.382409074862,-11002969.997506917,2025-09-25 00:00:00,-1497.8868931551992,-6227824.251147098
0,21Shares,,,-3245.5338482176967,-12570601.700916782,2025-09-26 00:00:00,-599.1514391428348,-2320633.3540880275
0,21Shares,,,-3245.5338482176967,-13101149.11908493,2025-09-27 00:00:00,0.0,0.0
0,21Shares,,,-3245.5338482176967,-13060417.669289798,2025-09-28 00:00:00,0.0,0.0
0,21Shares,,,-1254.395673050424,-5200561.389029561,2025-09-29 00:00:00,1991.1381751672727,8255000.02628074
0,21Shares,,,-505.47255186842403,-2132497.7112735445,2025-09-30 00:00:00,748.9231211819999,3159571.8421050445
0,21Shares,,,-505.472551365424,-2095795.3471968346,2025-10-01 00:00:00,5.03e-07,0.00208554363
0,21Shares,,,-505.472551365424,-2198962.294930518,2025-10-02 00:00:00,0.0,0.0
